ConversationID,UtteranceID,Utterance,Speaker,StartTime,EndTime,Emotion,Sentiment,Sarcasm,Humor,Relevancy(Emo→Sen),Relevancy(Sar→Hum),Pride,Love
C_24,C_24_U_5,栽赃还是嫁祸没见过这么扣屎盆子的,吕子乔,"00:00:06,570","00:00:09,930",neutral,negative,sarcastic,humor,1,2,none,none
C_24,C_24_U_6,狗嘴里吐不出象牙来,陈美嘉,"00:00:09,930","00:00:11,840",anger,negative,sarcastic,humor,1,2,none,none
C_25,C_25_U_1,我正好想问他,唐悠悠,"00:00:00,000","00:00:01,210",neutral,neutral,none,none,1,0,none,none
C_25,C_25_U_2,关关,唐悠悠,"00:00:01,950","00:00:02,332",neutral,neutral,none,none,2,0,none,growing
C_25,C_25_U_3,如果不是美嘉他们误以为我怀孕了,唐悠悠,"00:00:02,332","00:00:05,198",neutral,neutral,none,none,2,0,none,growing
C_25,C_25_U_4,当时你还会向我求婚吗,唐悠悠,"00:00:05,198","00:00:07,100",neutral,neutral,none,none,2,0,none,growing
C_25,C_25_U_5,好啊你,唐悠悠,"00:00:08,630","00:00:09,208",anger,negative,none,none,2,0,none,growing
C_25,C_25_U_6,怎么了我说会啊,关谷神奇,"00:00:09,208","00:00:11,812",neutral,positive,none,none,2,1,none,growing
C_25,C_25_U_7,你迟疑了一秒,唐悠悠,"00:00:11,812","00:00:13,837",anger,negative,none,none,1,1,none,growing
C_25,C_25_U_8,你们看到没有,唐悠悠,"00:00:13,837","00:00:15,572",anger,negative,none,none,1,-1,none,none
C_25,C_25_U_9,这是停顿,关谷神奇,"00:00:15,572","00:00:16,750",neutral,negative,none,none,2,0,none,none
C_26,C_26_U_1,多大点事儿去医院啊,胡一菲,"00:00:00,000","00:00:01,008",neutral,negative,sarcastic,none,2,0,pride,none
C_26,C_26_U_2,凭我的修复能力分分钟恢复,胡一菲,"00:00:01,008","00:00:03,427",anger,negative,none,humor,2,0,pride,none
C_26,C_26_U_3,昨晚已经热敷过了,胡一菲,"00:00:03,427","00:00:05,010",neutral,negative,sarcastic,none,-1,0,pride,growing
C_26,C_26_U_4,淤血没散怎么能热敷呢,曾小贤,"00:00:05,770","00:00:07,623",anger,negative,sarcastic,none,-1,0,none,growing
C_26,C_26_U_5,你有没有文化呀,曾小贤,"00:00:07,623","00:00:09,244",anger,negative,sarcastic,none,-1,0,pride,growing
C_26,C_26_U_6,我只是下床的时候扭了一下而已,胡一菲,"00:00:09,244","00:00:12,718",neutral,negative,sarcastic,none,-1,0,pride,growing
C_26,C_26_U_7,不用你瞎操心,胡一菲,"00:00:12,718","00:00:14,108",disgust,negative,sarcastic,none,-1,0,pride,growing
C_26,C_26_U_8,你去顾好诺澜吧,胡一菲,"00:00:14,108","00:00:15,700",disgust,negative,sarcastic,none,-1,0,pride,growing
C_27,C_27_U_1,你还兼职算命啊,曾小贤,"00:00:00,790","00:00:02,627",surprise,positive,sarcastic,none,-1,0,none,none
C_27,C_27_U_2,难得有缘人,黄大师,"00:00:02,627","00:00:03,940",neutral,neutral,none,none,-1,0,none,none
C_27,C_27_U_3,老夫免费帮你算算如何,黄大师,"00:00:03,940","00:00:07,090",neutral,neutral,none,none,-1,0,none,none
C_27,C_27_U_4,免费你说的哦,曾小贤,"00:00:07,420","00:00:08,690",joy,positive,none,humor,-1,0,none,none
C_27,C_27_U_5,兄弟,黄大师,"00:00:11,848","00:00:12,386",neutral,neutral,none,none,0,0,none,none
C_27,C_27_U_6,你的皮肤很干,黄大师,"00:00:12,386","00:00:14,269",neutral,neutral,none,none,2,0,none,none
C_27,C_27_U_7,用用这款雪花膏二十一罐,黄大师,"00:00:14,269","00:00:17,497",neutral,neutral,none,none,2,-1,none,none
C_27,C_27_U_8,谢谢,曾小贤,"00:00:17,497","00:00:18,304",neutral,neutral,none,humor,2,0,none,none
C_27,C_27_U_9,你推销啊,曾小贤,"00:00:18,304","00:00:19,380",anger,negative,sarcastic,humor,2,-1,none,none
C_27,C_27_U_10,不好意思习惯了,黄大师,"00:00:19,820","00:00:21,490",neutral,neutral,none,humor,0,0,none,none
C_28,C_28_U_1,子乔,曾小贤,"00:00:00,030","00:00:00,237",neutral,negative,none,none,2,0,pride,none
C_28,C_28_U_2,你帮我劝劝一菲吧,曾小贤,"00:00:00,237","00:00:01,897",neutral,negative,none,none,2,-1,pride,none
C_28,C_28_U_3,她脚肿成这样不去医院不行的,曾小贤,"00:00:01,897","00:00:04,595",neutral,neutral,none,none,0,0,none,none
C_28,C_28_U_4,你第一天认识她吗,吕子乔,"00:00:04,595","00:00:06,255",neutral,positive,sarcastic,none,2,0,none,none
C_28,C_28_U_5,她会听我的,吕子乔,"00:00:06,255","00:00:07,292",neutral,positive,sarcastic,none,0,0,none,none
C_28,C_28_U_6,那谁过不去也别跟自己过不去啊,曾小贤,"00:00:07,292","00:00:10,000",neutral,negative,none,none,2,0,none,none
C_28,C_28_U_7,你居然不知道她跟谁过不去,吕子乔,"00:00:10,280","00:00:13,410",neutral,positive,sarcastic,none,0,0,none,none
C_28,C_28_U_8,谁啊,曾小贤,"00:00:14,030","00:00:14,990",neutral,neutral,none,none,-1,0,none,none
C_28,C_28_U_9,谁啊,曾小贤,"00:00:15,400","00:00:16,380",neutral,positive,none,none,-2,-1,none,none
C_28,C_28_U_10,当我没说过,吕子乔,"00:00:16,790","00:00:18,430",neutral,negative,none,none,-2,0,none,none
C_29,C_29_U_1,她脚崴得比诺澜严重多了,曾小贤,"00:00:00,000","00:00:02,178",neutral,negative,none,none,-2,0,none,none
C_29,C_29_U_2,要是韧带错位就麻烦了,曾小贤,"00:00:02,178","00:00:04,138",neutral,negative,none,none,1,1,none,none
C_29,C_29_U_3,如果不及时归位的话会后遗症的,曾小贤,"00:00:04,138","00:00:07,188",fear,negative,none,none,1,0,none,none
C_29,C_29_U_4,还是那句话,吕子乔,"00:00:07,188","00:00:08,277",neutral,negative,sarcastic,none,1,0,none,none
C_29,C_29_U_5,说好的红花油呢,吕子乔,"00:00:08,277","00:00:10,000",neutral,negative,sarcastic,none,1,0,none,none
C_30,C_30_U_1,这不是大师嘛,曾小贤,"00:00:01,000","00:00:02,790",disgust,negative,sarcastic,none,1,0,none,none
C_30,C_30_U_2,血光之灾啊,黄大师,"00:00:03,350","00:00:03,910",surprise,positive,none,humor,1,0,none,none
C_30,C_30_U_3,怎么了卖跌打酒卖到酒吧来了,曾小贤,"00:00:04,750","00:00:06,160",neutral,neutral,sarcastic,none,1,0,none,none
C_30,C_30_U_4,死骗子,曾小贤,"00:00:06,850","00:00:07,290",neutral,neutral,sarcastic,none,-2,0,none,none
C_30,C_30_U_5,上次不跟你说过了吗,黄大师,"00:00:08,350","00:00:09,410",anger,negative,none,none,-2,0,none,none
C_30,C_30_U_6,我是有执照的,黄大师,"00:00:09,940","00:00:10,690",anger,negative,none,none,-2,0,none,none
C_30,C_30_U_7,我不是骗子,黄大师,"00:00:10,220","00:00:11,660",anger,negative,none,none,-2,0,none,none
C_30,C_30_U_8,你还欠我瓶跌打酒呢,曾小贤,"00:00:12,910","00:00:13,790",neutral,negative,none,none,-2,-1,none,none
C_30,C_30_U_9,今天休息不谈工作哦,黄大师,"00:00:13,160","00:00:14,440",neutral,neutral,none,none,-2,0,none,none
C_31,C_31_U_1,我们交个朋友嘛,黄大师,"00:00:00,000","00:00:01,680",joy,positive,none,none,-2,0,none,none
C_31,C_31_U_2,以后你要什么服务,黄大师,"00:00:01,680","00:00:03,600",joy,positive,none,none,2,1,none,none
C_31,C_31_U_3,我给你免费,黄大师,"00:00:03,600","00:00:04,800",joy,positive,none,none,2,0,none,none
C_31,C_31_U_4,这下总相信我不是坏人了吧,黄大师,"00:00:04,800","00:00:07,680",joy,positive,none,none,2,-1,none,none
C_31,C_31_U_5,不会又是算命吧,曾小贤,"00:00:07,680","00:00:09,360",neutral,negative,sarcastic,none,2,0,none,none
C_31,C_31_U_6,不算命也行,黄大师,"00:00:09,360","00:00:10,570",neutral,neutral,none,none,2,0,none,none
C_31,C_31_U_7,我可以帮你免费,黄大师,"00:00:10,680","00:00:12,480",neutral,neutral,none,none,2,0,none,none
C_31,C_31_U_8,手机贴膜,黄大师,"00:00:12,990","00:00:15,190",neutral,neutral,none,none,2,1,none,none
C_32,C_32_U_1,你要是真会按摩正骨的话,曾小贤,"00:00:00,000","00:00:02,229",neutral,neutral,none,none,2,-1,none,none
C_32,C_32_U_2,我有个活想找你帮忙,曾小贤,"00:00:02,229","00:00:04,052",neutral,neutral,none,none,2,0,none,none
C_32,C_32_U_3,你能上门服务吗,曾小贤,"00:00:04,052","00:00:05,471",neutral,neutral,none,none,2,0,none,none
C_32,C_32_U_4,既然大家都是朋友,黄大师,"00:00:05,471","00:00:07,092",joy,positive,none,none,1,-1,none,none
C_32,C_32_U_5,你尽管说治不好不要钱,黄大师,"00:00:07,092","00:00:09,118",joy,positive,none,none,1,0,pride,none
C_32,C_32_U_6,这回我没听反吧,曾小贤,"00:00:09,321","00:00:10,710",neutral,neutral,sarcastic,none,2,0,none,none
C_32,C_32_U_7,和算命不一样,黄大师,"00:00:11,300","00:00:13,700",neutral,neutral,none,none,-2,0,none,none
C_32,C_32_U_8,我有信心,黄大师,"00:00:13,700","00:00:15,700",joy,positive,none,none,2,0,pride,none
C_33,C_33_U_1,你是哪儿人,吕子乔,"00:00:00,000","00:00:01,483",neutral,negative,none,none,2,0,none,none
C_33,C_33_U_2,你猜哦,黄大师,"00:00:01,483","00:00:02,596",neutral,neutral,none,none,2,-1,none,none
C_33,C_33_U_3,我给你一个提示,黄大师,"00:00:02,596","00:00:05,192",neutral,neutral,none,none,2,-1,none,none
C_33,C_33_U_4,第一个字念湖,黄大师,"00:00:05,192","00:00:06,676",neutral,neutral,none,none,2,0,none,none
C_33,C_33_U_5,湖南,吕子乔,"00:00:06,676","00:00:08,170",neutral,neutral,none,none,2,0,none,none
C_33,C_33_U_6,湖北,吕子乔,"00:00:08,500","00:00:09,520",neutral,neutral,none,none,2,0,none,none
C_33,C_33_U_7,中国还有湖字打头的省份吗,吕子乔,"00:00:11,150","00:00:14,651",neutral,positive,none,none,2,0,none,none
C_33,C_33_U_8,当然有啦,黄大师,"00:00:14,651","00:00:15,819",joy,positive,none,none,2,0,none,none
C_33,C_33_U_9,我是福建的啦,黄大师,"00:00:15,819","00:00:17,560",joy,positive,none,none,2,0,none,none
C_34,C_34_U_1,我记得明明是你签收的呀,快递小哥,"00:00:00,000","00:00:01,772",neutral,neutral,none,none,2,-1,none,none
C_34,C_34_U_2,怎么是一个男的打电话给我,快递小哥,"00:00:01,772","00:00:03,890",neutral,neutral,none,none,2,0,none,none
C_34,C_34_U_3,难道你只是代收的,快递小哥,"00:00:04,220","00:00:06,296",neutral,positive,none,none,1,0,none,none
C_34,C_34_U_4,胡说那本来就是我的东西,陈美嘉,"00:00:06,296","00:00:08,166",anger,negative,none,none,2,-1,none,none
C_34,C_34_U_5,那我得跟那位先生解释清楚,快递小哥,"00:00:08,166","00:00:10,658",neutral,negative,none,none,2,-1,pride,none
C_34,C_34_U_6,解释不清楚了,陈美嘉,"00:00:10,658","00:00:10,866",neutral,negative,none,none,-1,0,none,none
C_35,C_35_U_1,你们给我老姐介绍个按摩的,陆展博,"00:00:00,000","00:00:01,700",surprise,positive,none,none,-1,0,none,none
C_35,C_35_U_2,踏破铁鞋无觅处都是缘分啊,曾小贤,"00:00:01,700","00:00:03,740",joy,positive,none,none,-1,0,none,none
C_35,C_35_U_3,我们试过这个黄师傅了,吕子乔,"00:00:03,740","00:00:05,440",neutral,neutral,none,none,1,0,none,none
C_35,C_35_U_4,他还是有两把刷子的,吕子乔,"00:00:05,440","00:00:06,970",neutral,neutral,none,none,1,1,none,none
C_35,C_35_U_5,他一看一菲就知道是韧带错位,吕子乔,"00:00:06,970","00:00:09,180",neutral,neutral,none,none,1,0,none,none
C_35,C_35_U_6,正个骨就没事,吕子乔,"00:00:09,180","00:00:10,170",neutral,neutral,none,none,-1,0,none,none
C_35,C_35_U_7,我老姐她同意了,陆展博,"00:00:10,170","00:00:11,231",surprise,positive,none,none,-1,1,none,none
C_35,C_35_U_8,别看她嘴硬,曾小贤,"00:00:11,231","00:00:12,645",neutral,neutral,none,none,-1,-1,none,none
C_35,C_35_U_9,严不严重他自己知道,曾小贤,"00:00:12,645","00:00:13,530",neutral,neutral,none,none,2,0,none,none
C_35,C_35_U_10,再说了,曾小贤,"00:00:13,530","00:00:14,237",neutral,neutral,none,none,-1,-1,none,none
C_35,C_35_U_11,送上门的按摩,曾小贤,"00:00:14,237","00:00:15,121",neutral,neutral,none,none,-1,0,none,none
C_35,C_35_U_12,她没理由拒绝了吧,曾小贤,"00:00:15,121","00:00:16,880",joy,negative,none,none,2,1,none,none
C_36,C_36_U_1,我的真气,黄大师,"00:00:01,350","00:00:03,470",neutral,negative,none,none,1,0,none,none
C_36,C_36_U_2,散了,黄大师,"00:00:03,850","00:00:05,690",fear,negative,none,none,1,1,none,none
C_36,C_36_U_3,大师,曾小贤,"00:00:06,630","00:00:08,600",fear,positive,none,none,1,-1,none,none
C_36,C_36_U_4,他怎么了,陆展博,"00:00:10,500","00:00:10,660",fear,negative,none,none,1,1,none,none
C_36,C_36_U_5,敢情他也有血光之灾啊,曾小贤,"00:00:11,280","00:00:13,880",fear,negative,sarcastic,none,1,0,none,none
C_36,C_36_U_6,曾老师,吕子乔,"00:00:13,440","00:00:14,750",neutral,negative,none,none,1,-1,none,none
C_36,C_36_U_7,被门夹过的核桃,吕子乔,"00:00:15,630","00:00:15,780",neutral,negative,sarcastic,none,1,0,none,none
C_36,C_36_U_8,还能补脑吗,吕子乔,"00:00:16,720","00:00:17,000",neutral,neutral,sarcastic,humor,2,-1,none,none
C_37,C_37_U_1,他没事吧,陆展博,"00:00:00,000","00:00:00,580",fear,negative,none,none,2,-1,none,none
C_37,C_37_U_2,吐了几口淤血,曾小贤,"00:00:00,580","00:00:01,740",neutral,neutral,none,none,2,1,none,none
C_37,C_37_U_3,现在勉强能自己说话了,曾小贤,"00:00:01,740","00:00:03,450",neutral,neutral,sarcastic,none,2,0,none,none
C_37,C_37_U_4,谁的包,曾小贤,"00:00:04,590","00:00:05,173",neutral,positive,none,none,2,0,none,none
C_37,C_37_U_5,这不是黄大师的包吗,吕子乔,"00:00:05,465","00:00:08,090",neutral,positive,none,none,1,1,none,none
C_37,C_37_U_6,他没带走,吕子乔,"00:00:08,090","00:00:09,549",neutral,positive,none,none,1,0,none,none
C_37,C_37_U_7,看来他的神志还不是很清醒,曾小贤,"00:00:09,549","00:00:13,040",neutral,negative,sarcastic,none,2,0,none,none
C_38,C_38_U_1,当年梅超风就因为单练九阴真经中的某一章,陆展博,"00:00:00,000","00:00:03,885",neutral,neutral,none,none,2,0,none,none
C_38,C_38_U_2,结果就走火入魔了,陆展博,"00:00:03,885","00:00:05,521",neutral,negative,none,none,2,0,none,none
C_38,C_38_U_3,你随他便吧,吕子乔,"00:00:05,521","00:00:06,543",neutral,neutral,sarcastic,none,-1,0,none,none
C_38,C_38_U_4,曾老师只想补上对某人那份迟到的殷勤,吕子乔,"00:00:06,543","00:00:10,000",neutral,neutral,sarcastic,none,-1,0,none,none
C_38,C_38_U_5,我只是觉得黄大师说的对,曾小贤,"00:00:10,130","00:00:12,131",neutral,negative,none,none,-1,0,none,none
C_38,C_38_U_6,技多不压身嘛,曾小贤,"00:00:12,131","00:00:13,910",neutral,negative,none,none,-1,-1,none,none
C_39,C_39_U_1,我终于练成了,曾小贤,"00:00:00,000","00:00:01,430",joy,positive,none,none,-1,0,pride,none
C_39,C_39_U_2,这么快,陆展博,"00:00:01,760","00:00:02,124",surprise,positive,none,none,-1,1,none,none
C_39,C_39_U_3,曾老师这几天不眠不休,吕子乔,"00:00:02,124","00:00:04,126",joy,positive,none,none,-1,0,pride,none
C_39,C_39_U_4,外加我做专业陪练,吕子乔,"00:00:04,126","00:00:05,583",joy,positive,none,none,-1,-1,pride,none
C_39,C_39_U_5,他已经突飞猛进了,吕子乔,"00:00:05,583","00:00:07,040",joy,positive,none,none,-1,0,pride,none
C_39,C_39_U_6,可是这颜色怎么有点像颜料,陆展博,"00:00:07,370","00:00:09,760",neutral,neutral,sarcastic,none,-1,0,none,none
C_39,C_39_U_7,这是视觉效果,曾小贤,"00:00:10,390","00:00:11,670",neutral,neutral,sarcastic,none,0,0,none,none
C_40,C_40_U_1,这不是我的账号吗,唐悠悠,"00:00:00,390","00:00:02,790",neutral,negative,none,none,2,0,none,none
C_40,C_40_U_2,我没有买过呀,唐悠悠,"00:00:02,790","00:00:04,570",neutral,negative,none,none,2,0,none,none
C_40,C_40_U_3,美嘉,唐悠悠,"00:00:05,820","00:00:06,660",neutral,negative,none,none,2,0,none,none
C_40,C_40_U_4,好吧,陈美嘉,"00:00:06,660","00:00:10,270",sadness,negative,none,none,2,0,pride,none
C_40,C_40_U_5,我招了,陈美嘉,"00:00:10,830","00:00:12,100",sadness,negative,none,none,0,0,pride,none
C_40,C_40_U_6,是我干的,陈美嘉,"00:00:12,430","00:00:13,207",sadness,negative,none,none,2,-1,pride,none
C_40,C_40_U_7,真的是你啊,唐悠悠,"00:00:13,207","00:00:14,180",anger,negative,none,none,2,0,none,none
C_40,C_40_U_8,你居然盗用了悠悠的账号买了巧克力,关谷神奇,"00:00:14,180","00:00:16,125",anger,negative,none,none,0,0,none,none
C_40,C_40_U_9,我不是故意要隐瞒,陈美嘉,"00:00:16,125","00:00:18,070",sadness,negative,none,none,2,0,pride,none
C_40,C_40_U_10,巧克力,陈美嘉,"00:00:19,090","00:00:20,410",surprise,positive,none,none,0,0,none,none
C_41,C_41_U_1,亲爱的再给我三天时间,关谷神奇,"00:00:00,220","00:00:02,026",neutral,negative,none,none,2,0,pride,growing
C_41,C_41_U_2,这次我保证不成功便成仁,关谷神奇,"00:00:02,026","00:00:04,090",neutral,negative,none,none,0,1,pride,growing
C_41,C_41_U_3,等等,唐悠悠,"00:00:04,090","00:00:05,370",neutral,negative,none,none,-1,-1,none,growing
C_41,C_41_U_4,我好像也明白了一件事,唐悠悠,"00:00:05,920","00:00:07,894",neutral,negative,none,none,-2,0,none,growing
C_41,C_41_U_5,三天又三天,唐悠悠,"00:00:07,894","00:00:08,771",neutral,negative,sarcastic,none,-2,0,none,growing
C_41,C_41_U_6,你该不会是故意找理由逃避订婚派对吧,唐悠悠,"00:00:08,771","00:00:12,940",neutral,negative,sarcastic,none,-2,0,none,growing
C_41,C_41_U_7,当然不是怎么可能,关谷神奇,"00:00:14,360","00:00:16,710",fear,negative,none,none,1,0,pride,growing
C_42,C_42_U_1,关关你果然不擅长撒谎,唐悠悠,"00:00:00,090","00:00:01,879",neutral,neutral,none,none,1,0,pride,growing
C_42,C_42_U_2,1.78秒,唐悠悠,"00:00:01,879","00:00:02,997",neutral,neutral,none,none,1,1,none,growing
C_42,C_42_U_3,你又拿迟疑冒充停顿了,唐悠悠,"00:00:02,997","00:00:05,010",anger,negative,sarcastic,none,1,0,none,growing
C_42,C_42_U_4,他迟疑了紧张了,陈美嘉,"00:00:06,120","00:00:08,400",neutral,neutral,none,none,1,0,none,none
C_42,C_42_U_5,老实交代,唐悠悠,"00:00:08,400","00:00:09,520",anger,negative,none,none,1,1,none,growing
C_42,C_42_U_6,好吧亲爱的,关谷神奇,"00:00:10,091","00:00:10,899",sadness,negative,none,none,1,1,pride,growing
C_42,C_42_U_7,被你看穿了,关谷神奇,"00:00:10,899","00:00:12,120",sadness,negative,none,none,-2,-1,pride,growing
C_43,C_43_U_1,我想你可能是生气了,诺澜,"00:00:00,140","00:00:02,730",sadness,negative,none,none,-2,0,pride,immediate
C_43,C_43_U_2,怎么会呢,曾小贤,"00:00:03,380","00:00:04,394",neutral,negative,none,none,-2,0,none,immediate
C_43,C_43_U_3,你说哪去了诺澜,曾小贤,"00:00:04,394","00:00:06,168",neutral,negative,none,none,-2,0,none,immediate
C_43,C_43_U_4,我也不想弄得那么尴尬,诺澜,"00:00:06,168","00:00:08,703",sadness,negative,none,none,-2,1,pride,immediate
C_43,C_43_U_5,真的,诺澜,"00:00:08,703","00:00:09,971",neutral,negative,none,none,-2,-1,pride,immediate
C_43,C_43_U_6,你喜欢我的按摩我怎么会生气呢,曾小贤,"00:00:09,971","00:00:13,520",neutral,positive,none,none,-2,0,pride,immediate
C_43,C_43_U_7,你真的不介意了,诺澜,"00:00:13,680","00:00:15,255",joy,positive,none,none,2,-1,none,immediate
C_43,C_43_U_8,当然啦,曾小贤,"00:00:15,255","00:00:15,930",joy,positive,none,none,2,0,none,immediate
C_43,C_43_U_9,这是我的荣幸嘛,曾小贤,"00:00:15,930","00:00:17,300",joy,positive,none,none,2,0,none,immediate
C_44,C_44_U_1,你连随堂论文都不交,胡一菲,"00:00:00,000","00:00:01,790",anger,negative,sarcastic,none,2,0,none,none
C_44,C_44_U_2,平时成绩没有还挂柯南,胡一菲,"00:00:01,790","00:00:03,132",anger,negative,sarcastic,none,2,0,none,none
C_44,C_44_U_3,挂科比都没有用,胡一菲,"00:00:03,132","00:00:05,817",anger,negative,sarcastic,humor,2,2,pride,none
C_44,C_44_U_4,挂了科比就不能挂柯南了,史小明,"00:00:05,817","00:00:07,831",neutral,neutral,none,none,2,0,none,none
C_44,C_44_U_5,我们都希望挂科比不挂科难呢,史小明,"00:00:07,831","00:00:10,730",neutral,neutral,none,none,2,0,pride,none
C_44,C_44_U_6,都是封建迷信,胡一菲,"00:00:11,730","00:00:12,890",anger,negative,none,none,2,0,none,none
